29499,3,55,296.27,2800.1
29500,3,56,298.43,2800.1
29501,3,65,300.63,2800.1
29502,3,62,303.17,2800.1
29503,3,57,305.57,2800.1
29504,3,55,307.81,2800.1
29505,3,65,310.06,2800.1
29506,3,64,312.21,2800.1
29507,3,55,314.38,2800.1
29508,3,56,316.51,2800.1
29509,3,57,318.64,2800.1
29510,3,56,321.08,2800.1
29511,3,56,323.31,2800.1
29512,3,55,325.48,2800.1
29513,3,56,327.65,2800.1
29514,3,56,329.82,2800.1
29515,3,64,331.98,2800.1
29516,3,59,334.28,2800.1
29517,3,63,336.42,2800.1
29518,3,66,338.90,2800.1
29519,3,56,341.14,2800.1
29520,3,56,343.39,2800.1
29521,3,56,345.54,2800.1
29522,3,55,347.71,2800.1
29523,3,58,349.87,2800.1
29524,3,57,352.04,2800.1
29525,3,60,354.46,2800.1
29526,3,55,356.78,2800.1
29527,3,60,358.98,2800.1
29528,3,72,1.26,2800.1
29529,3,65,3.50,2800.1
29530,3,57,5.62,2800.1
29531,3,64,7.75,2800.1
29532,3,62,9.87,2800.1
29533,3,67,12.30,2800.1
29534,3,64,14.57,2800.1
29535,3,65,16.82,2800.1
29536,3,57,18.99,2800.1
29537,3,55,21.19,2800.1
29538,3,63,23.34,2800.1
29539,3,58,25.68,2800.1
29540,3,56,28.08,2800.1
29541,3,56,30.26,2800.1
29542,3,59,32.40,2800.1
29543,3,64,34.58,2800.1
29544,3,64,36.71,2800.1
29545,3,56,38.85,2800.1
29546,3,57,40.98,2800.1
29547,3,58,43.18,2800.1
29548,3,57,45.58,2800.1
29549,3,70,47.78,2800.1
29550,3,55,50.02,2800.1
29551,3,65,52.22,2800.1
29552,3,66,54.39,2800.1
29553,3,56,56.59,2800.1
29554,3,60,58.82,2800.1
29555,3,60,61.34,2800.1
29556,3,57,63.64,2800.1
29557,3,70,65.84,2800.1
29558,3,56,68.08,2800.1
29559,3,66,70.23,2800.1
29560,3,70,72.41,2800.1
29561,3,56,74.70,2800.1
29562,3,61,77.02,2800.1
29563,3,65,79.35,2800.1
29564,3,55,81.55,2800.1
29565,3,59,83.69,2800.1
29566,3,55,85.94,2800.1
29567,3,55,88.07,2800.1
29568,3,55,90.20,2800.1
29569,3,60,92.40,2800.1
29570,3,61,94.91,2800.1
29571,3,65,97.18,2800.1
29572,3,64,99.31,2800.1
29573,3,56,101.53,2800.1
29574,3,65,103.69,2800.1
29575,3,57,105.88,2800.1
29576,3,65,108.10,2800.1
29577,3,58,110.28,2800.1
29578,3,56,112.72,2800.1
29579,3,56,114.93,2800.1
29580,3,69,117.10,2800.1
29581,3,71,119.34,2800.1
29582,3,56,121.60,2800.1
29583,3,55,123.77,2800.1
29584,3,58,126.12,2800.1
29585,3,57,128.61,2800.1
29586,3,56,130.86,2800.1
29587,3,60,133.08,2800.1
29588,3,55,135.31,2800.1
29589,3,55,137.48,2800.1
29590,3,55,139.65,2800.1
29591,3,73,141.81,2800.1
29592,3,60,144.13,2800.1
29593,3,56,146.65,2800.1
29594,3,56,149.04,2800.1
29595,3,56,151.12,2800.1
29596,3,66,153.30,2800.1
29597,3,56,155.51,2800.1
29598,3,64,157.74,2800.1
29599,3,60,159.99,2800.1
29600,3,66,162.49,2800.1
29601,3,62,164.73,2800.1
29602,3,69,166.96,2800.1
29603,3,56,169.21,2800.1
29604,3,56,171.38,2800.1
29605,3,64,173.55,2800.1
29606,3,56,175.72,2800.1
29607,3,60,178.05,2800.1
29608,3,57,180.42,2800.1
29609,3,56,182.79,2800.1
29610,3,56,184.89,2800.1
29611,3,55,187.04,2800.1
29612,3,56,189.21,2800.1
29613,3,64,191.37,2800.1
29614,3,62,193.66,2800.1
29615,3,67,196.23,2800.1
29616,3,56,198.51,2800.1
29617,3,56,200.68,2800.1
29618,3,55,202.83,2800.1
29619,3,56,205.00,2800.1
29620,3,56,207.15,2800.1
29621,3,56,209.30,2800.1
29622,3,66,211.50,2800.1
29623,3,66,214.04,2800.1
29624,3,55,216.27,2800.1
29625,3,65,218.56,2800.1
29626,3,56,220.79,2800.1
29627,3,55,222.94,2800.1
29628,3,55,225.11,2800.1
29629,3,60,227.36,2800.1
29630,3,65,229.71,2800.1
29631,3,55,231.95,2800.1
29632,3,74,234.11,2800.1
29633,3,64,236.45,2800.1
29634,3,64,238.60,2800.1
29635,3,64,240.77,2800.1
29636,3,56,242.92,2800.1
29637,3,58,245.12,2800.1
29638,3,65,247.59,2800.1
29639,3,56,249.80,2800.1
29640,3,56,252.07,2800.1
29641,3,55,254.24,2800.1
29642,3,61,256.41,2800.1
29643,3,59,258.64,2800.1
29644,3,57,260.82,2800.1
29645,3,66,263.29,2800.1
29646,3,56,265.53,2800.1
29647,3,56,267.70,2800.1
29648,3,65,269.85,2800.1
29649,3,64,272.01,2800.1
29650,3,65,274.21,2800.1
29651,3,67,276.43,2800.1
29652,3,63,278.85,2800.1
29653,3,66,281.27,2800.1
29654,3,55,283.50,2800.1
29655,3,56,285.76,2800.1
29656,3,65,287.92,2800.1
29657,3,55,290.12,2800.1
29658,3,66,292.34,2800.1
29659,3,58,294.66,2800.1
29660,3,66,297.13,2800.1
29661,3,65,299.38,2800.1
29662,3,63,301.60,2800.1
29663,3,64,303.93,2800.1
29664,3,55,306.18,2800.1
29665,3,55,308.35,2800.1
29666,3,58,310.59,2800.1
29667,3,60,313.01,2800.1
29668,3,58,315.34,2800.1
29669,3,56,317.64,2800.1
29670,3,56,319.91,2800.1
29671,3,55,322.08,2800.1
29672,3,65,324.26,2800.1
29673,3,73,326.48,2800.1
29674,3,60,329.03,2800.1
29675,3,57,331.35,2800.1
29676,3,64,333.59,2800.1
29677,3,56,335.75,2800.1
29678,3,64,338.00,2800.1
29679,3,65,340.17,2800.1
29680,3,56,342.36,2800.1
29681,3,55,344.66,2800.1
29682,3,62,347.01,2800.1
29683,3,65,349.36,2800.1
29684,3,57,351.71,2800.1
29685,3,56,353.96,2800.1
29686,3,55,356.13,2800.1
29687,3,56,358.30,2800.1
29688,3,64,0.47,2800.1
29689,3,62,2.75,2800.1
29690,3,60,5.04,2800.1
29691,3,56,7.29,2800.1
29692,3,56,9.35,2800.1
29693,3,65,11.47,2800.1
29694,3,70,13.60,2800.1
29695,3,55,15.84,2800.1
29696,3,55,18.14,2800.1
29697,3,63,20.52,2800.1
29698,3,64,22.91,2800.1
29699,3,70,25.04,2800.1
29700,3,56,27.26,2800.1
29701,3,56,29.40,2800.1
29702,3,56,31.53,2800.1
29703,3,64,33.66,2800.1
29704,3,57,36.00,2800.1
29705,3,65,38.25,2800.1
29706,3,55,40.43,2800.1
29707,3,62,42.57,2800.1
29708,3,56,44.82,2800.1
29709,3,65,46.93,2800.1
29710,3,65,49.07,2800.1
29711,3,61,51.25,2800.1
29712,3,58,53.67,2800.1
29713,3,66,55.92,2800.1
29714,3,56,58.14,2800.1
29715,3,63,60.41,2800.1
29716,3,55,62.68,2800.1
29717,3,64,64.81,2800.1
29718,3,56,66.93,2800.1
29719,3,56,69.08,2800.1
29720,3,67,71.38,2800.1
29721,3,56,73.61,2800.1
29722,3,55,75.75,2800.1
29723,3,55,77.88,2800.1
29724,3,55,80.01,2800.1
29725,3,64,82.15,2800.1
29726,3,63,84.28,2800.1
29727,3,58,86.68,2800.1
29728,3,57,88.93,2800.1
29729,3,56,91.14,2800.1
29730,3,59,93.27,2800.1
29731,3,55,95.50,2800.1
29732,3,55,97.64,2800.1
29733,3,55,99.77,2800.1
29734,3,55,102.00,2800.1
29735,3,62,104.37,2800.1
29736,3,65,106.73,2800.1
29737,3,57,108.91,2800.1
29738,3,64,111.21,2800.1
29739,3,65,113.36,2800.1
29740,3,64,115.53,2800.1
29741,3,65,117.68,2800.1
29742,3,58,120.03,2800.1
29743,3,61,122.32,2800.1
29744,3,57,124.63,2800.1
